Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Neale, Lachie",BL,17,231,74,237,468,11,13, ,53,25,73,90,48,19,11, ,212,249,4,8,11,4,1
"Macrae, Jack",WB,17,193,45,262,455,3,3,7,68,29,73,71,44,28,10, ,178,286,3, ,23,4,5
"Lloyd, Jake",SY,17,284,81,155,439,1, , ,37,96,23,12,31,11,5, ,104,240,3, ,37,1,4
"Mitchell, Tom",HW,17,172,52,257,429,2,1, ,75,28,46,73,46,20,18, ,176,254,1,1,13,3,3
"Oliver, Clayton",ME,17,195,57,230,425,3,1, ,92,27,64,110,69,22,22, ,227,203,3,1,13,1,9
"Merrett, Zach",ES,16,221,69,199,420,2,2, ,55,30,78,57,46,15,12, ,124,295,2,1,19,4,7
"Crouch, Matt",AD,16,162,44,256,418,2,3, ,74,29,35,68,41,19,14, ,155,262, ,1,11,1,1
"Gaff, Andrew",WC,17,240,75,173,413,5,4, ,40,29,54,39,41,15,7, ,123,283,2,10,22,7,8
"Petracca, Christian",ME,17,201,58,199,400,15,14, ,55,20,69,65,60,18,16, ,216,199,7,15,13,2,13
"Boak, Travis",PA,17,193,47,201,394,8,7, ,63,14,70,88,33,12,6, ,170,226,2,5,15,1,11
"Whitfield, Lachie",GW,17,224,111,166,390,1,2, ,34,67,39,26,49,15,12, ,91,280,5,3,24,2,7
"Adams, Taylor",CW,17,220,62,169,389,8,2, ,90,15,56,93,59,28,22, ,181,211,4,4,22,3,4
"Laird, Rory",AD,17,186,46,203,389,3,1, ,69,54,47,52,56,19,20, ,150,248,1,1,18,1,4
"Parker, Luke",SY,17,190,54,187,377,6,5, ,84,23,52,82,66,22,21, ,192,174,4,7,31, ,6
"Steele, Jack",SK,17,186,64,190,376,10,2, ,94,20,57,89,44,22,11, ,189,186,8,9,25,1,11
"Guthrie, Cameron",GE,17,188,79,186,374,5,1, ,68,28,42,66,47,15,16, ,136,225,3,4,12,4,7
"Menegola, Sam",GE,17,211,97,161,372,13,3, ,27,33,53,47,48,3,14, ,129,244,7,10,17,1,11
"Lyons, Jarryd",BL,17,233,58,138,371,4,9, ,70,15,69,86,38,19,10, ,182,170,4,3,19, ,9
"Dangerfield, Patrick",GE,17,232,66,134,366,11,16, ,47,22,85,79,55,29,24, ,198,165,16,15,23,5,19
"Higgins, Shaun",NM,17,186,63,177,363,4,1, ,50,40,46,33,45,14,15, ,96,260,1,2,15,4,4
"Smith, Bailey",WB,17,181,29,177,358,6,7, ,45,20,58,57,36,7,11, ,123,239, ,1,7,7,5
"Bontempelli, Marcus",WB,17,197,56,158,355,11,6,1,82,23,72,89,60,15,21, ,171,198,12,11,54, ,11
"Walsh, Sam",CA,17,193,73,156,349,8,4, ,47,26,66,45,52,7,14, ,143,213,2,1,13,4,5
"Kelly, Tim",WC,17,203,44,145,348,5,4, ,67,34,70,71,60,10,15, ,151,203,1,2,11,2,16
"Shiel, Dylan",ES,15,188,38,159,347,4,6, ,52,20,58,74,40,18,9, ,143,190, ,2,19,10,8
"Simpkin, Jy",NM,17,171,37,173,344,6,5, ,63,19,43,74,67,21,27, ,163,184,2,4,16,4,3
"McDonald, Luke",NM,17,209,68,135,344, , , ,44,85,28,12,44,7,17, ,88,202,7,1,40, , 
"Dumont, Trent",NM,17,176,52,166,342,3,4, ,76,28,52,56,28,18,8, ,133,211,2,4,19, ,5
"Langdon, Ed",ME,17,216,88,125,341,2,8, ,22,35,53,24,39,6,12, ,94,245,4,4,14,8,2
"Miller, Touk",GC,17,177,50,163,340,3,4, ,88,29,40,66,47,31,14, ,158,198,1,2,28, ,7
"Brayshaw, Andrew",FR,17,147,49,191,338, ,3, ,83,25,38,52,31,18,8, ,137,205,1,2,28,7,5
"Coniglio, Stephen",GW,16,196,44,141,337,5,8, ,62,18,38,69,51,17,19, ,137,196,1,6,11,5,7
"Daniel, Caleb",WB,17,211,57,126,337,2,2, ,39,65,26,19,28,7,9, ,98,191, , ,37,6,2
"Cripps, Patrick",CA,17,152,40,182,334,7,11, ,81,10,53,101,61,38,25, ,202,136,11,10,24,3,1
"Crisp, Jack",CW,17,199,82,135,334,2,2, ,45,43,50,21,37,14,9, ,91,249,5, ,47,6,6
"Martin, Dustin",RI,16,192,46,136,328,15,11,1,39,1,81,58,68,11,20, ,159,163,14,11,27,14,9
"Hopper, Jacob",GW,17,159,40,168,327,1,7, ,71,29,41,63,43,22,18, ,166,162,1,3,4,1,4
"Parish, Darcy",ES,17,146,27,180,326,7,4, ,52,12,56,72,52,5,9, ,156,173,1,4,11, ,6
"Maynard, Brayden",CW,17,239,72,87,326, ,1, ,45,67,35,11,40,17,14, ,103,195,11, ,52, ,3
"Billings, Jack",SK,17,187,70,136,323,11,4, ,41,25,49,35,39,12,6, ,109,216,2,5,25, ,6
"Wines, Ollie",PA,15,149,26,174,323,8,5, ,56,12,57,72,36,23,9, ,157,165, ,3,17, ,5
"Rockliff, Tom",PA,14,170,35,153,323,4,3, ,86,17,33,56,38,15,9, ,124,188, ,1,17, ,1
"Pendlebury, Scott",CW,13,158,38,164,322,1,2,1,41,12,56,59,35,17,3, ,130,194, , ,33, ,9
"Short, Jayden",RI,17,238,99,84,322, ,3, ,16,72,43,7,24,8,6, ,74,206,4,2,25,25,3
"Saad, Adam",ES,17,202,49,119,321,2,1, ,34,76,50,11,33,10,8, ,85,209,2, ,62,12,3
"Curnow, Ed",CA,17,212,42,108,320,4,3, ,88,27,64,71,51,13,18, ,153,156,3,1,24,1,6
"Sheed, Dom",WC,16,164,52,155,319,8,3, ,39,29,42,82,55,14,16, ,159,177,2,3,21,4,2
"McCluggage, Hugh",BL,17,196,62,122,318,7,20, ,46,27,58,39,31,13,5, ,133,194,1,8,21, ,12
"Viney, Jack",ME,16,166,40,152,318,5,4, ,67,13,68,82,55,28,15, ,175,152,4,2,22, ,10
"Liberatore, Tom",WB,15,144,29,172,316,4,3, ,55,20,41,70,37,11,20, ,173,154,2,4,19, ,5
"Ryan, Luke",FR,17,251,88,65,316, , , ,20,112,12,5,29,11,13, ,71,157,5, ,80,7,1
"Anderson, Jed",NM,15,177,41,138,315,3,4, ,75,19,53,64,47,21,8, ,146,162,2,3,17, ,10
"Murphy, Marc",CA,17,178,63,135,313,4,7, ,37,14,51,41,45,11,18, ,106,199, ,7,11,4,7
"Duncan, Mitch",GE,16,197,92,114,311,12,7, ,53,33,42,30,47,12,14, ,88,223,3,10,17,11,12
"McGrath, Andrew",ES,14,149,22,161,310, ,1, ,67,28,35,69,48,14,12, ,128,177, , ,17,6,3
"Kelly, Josh",GW,14,177,42,132,309,5,8, ,58,27,54,55,26,16,8, ,125,183,1,5,12,3,8
"Ridley, Jordan",ES,17,211,110,93,304, ,2, ,20,71,16,7,25,10,8, ,66,205,18, ,86,2,4
"Greenwood, Hugh",GC,17,173,27,130,303,3,4,3,117,27,35,93,52,16,18, ,211,97,4,1,27, ,6
"Salem, Christian",ME,16,200,64,101,301,2, , ,41,59,32,9,40,4,11, ,70,204,5,1,20,4,3
"Fyfe, Nat",FR,14,129,43,170,299,10,6, ,42,16,32,64,45,19,18, ,175,127,16,11,34, ,7
"Docherty, Sam",CA,16,216,83,82,298, ,1, ,19,83,30,8,37,15,6, ,83,183,2, ,28,5,1
"Cerra, Adam",FR,17,143,51,152,295,2,3, ,64,19,35,35,36,17,17, ,122,180,3,1,25,1,5
"Byrne-Jones, Darcy",PA,17,183,60,112,295, ,2, ,31,35,32,38,41,16,7, ,116,182,2,2,32,7,2
"Perryman, Harry",GW,16,170,61,124,294,11,2, ,32,37,43,19,38,10,8, ,107,193,6,5,27, ,2
"Ellis, Brandon",GC,16,194,68,99,293,5,3, ,42,29,44,21,47,13,13, ,82,196,3,1,16,9,2
"Smith, Devon",ES,16,158,40,133,291,7,7, ,61,24,40,25,44,15,12, ,101,170,1,1,12,2,3
"Mundy, David",FR,16,131,33,159,290,4,1, ,59,19,40,72,29,7,9, ,141,160, ,3,18,1,3
"Bowes, Jack",GC,17,195,69,95,290,1, , ,30,61,25,16,45,5,10, ,97,163,6,2,31,1,3
"Langford, Kyle",ES,16,146,65,142,288,11,9, ,30,11,35,26,41,9,8, ,105,181,8,15,11,6,5
"Weller, Lachie",GC,17,161,39,126,287,12,3, ,48,36,52,52,44,13,9, ,108,168,1,1,13,16,2
"Worpel, James",HW,15,167,39,120,287,2,7, ,81,9,41,47,48,11,18, ,125,154, ,4,16, ,3
"Shiels, Liam",HW,16,162,46,124,286,6, , ,55,22,41,43,53,10,18, ,102,178,2,5,17,1,2
"Daicos, Josh",CW,16,155,63,130,285,10,3, ,36,23,36,31,30,14,7, ,95,193,3,3,10,1,1
"Anderson, Noah",GC,17,159,48,122,281,4,4, ,32,17,51,38,42,10,10, ,121,159,2,5,20,3,4
"Gray, Robbie",PA,17,112,37,167,279,15,6, ,51,2,34,39,34,9,17, ,123,161,4,10,25,3,12
"Williams, Bailey",WB,17,191,76,88,279,3,2, ,24,86,40,5,33,12,9, ,69,188,5,1,39,7,3
"Amon, Karl",PA,17,181,57,97,278,5,8, ,46,30,48,27,42,5,12, ,77,206,3,5,19,2,6
"Florent, Oliver",SY,17,180,40,98,278,4,4, ,43,19,72,47,45,7,13, ,109,172,2,3,19,8,4
"Lukosius, Jack",GC,17,219,62,59,278,3,3, ,27,84,36,7,50,8,13, ,70,149,9,1,31,4,2
"Smith, Brodie",AD,16,203,58,72,275,5,6, ,38,60,48,16,40,7,10, ,68,177,2,2,22,3,3
"Sheppard, Brad",WC,17,185,107,90,275,2, , ,34,58,12,4,23,14,7, ,62,203,1, ,70,2,2
"Jones, Zak",SK,14,145,43,129,274,5,8, ,52,19,42,55,53,13,14, ,132,143, ,4,9,8,7
"Clark, Hunter",SK,16,164,55,110,274,1,1, ,43,38,22,32,49,12,19, ,101,171,2,1,17, ,2
"May, Steven",ME,17,210,76,62,272,1, , ,14,90,11, ,23,9,4, ,61,123,12,1,113,1,1
"Haynes, Nick",GW,17,208,121,64,272, , , ,23,71,18,8,35,13,7, ,77,199,15,2,82,6,2
"Mills, Callum",SY,15,164,77,107,271, ,1, ,49,46,21,17,38,18,15, ,93,163,4, ,55,2, 
"Swallow, David",GC,15,154,54,116,270,4,10, ,59,21,45,66,52,8,21, ,135,137,4,6,13, ,2
"Hill, Bradley",SK,17,186,60,84,270,2,3, ,23,30,45,14,41,4,10, ,40,217, ,4,10,19,4
"Atley, Shaun",NM,17,132,57,136,268,1, , ,25,38,29,12,28,9,9, ,78,192, ,1,22,11,6
"Keays, Ben",AD,16,147,47,118,265,3,5, ,53,25,40,47,35,9,14, ,109,155,1,1,14, ,3
"Aish, James",FR,16,162,63,103,265, ,2, ,25,25,39,15,26,14,4, ,66,191,1,3,13,1,7
"Stewart, Tom",GE,14,205,96,60,265, ,1, ,19,74,27,9,24,3,8, ,59,161,8,1,46, ,1
"Crouch, Brad",AD,12,136,20,128,264,2,1, ,45,15,36,59,49,15,14, ,123,135, ,1,5, ,2
"Simpson, Kade",CA,17,201,66,63,264,1, , ,19,62,21,10,34,11,7, ,70,154,2, ,29,6,1
"Duggan, Liam",WC,16,198,93,63,261, ,2, ,31,45,32,13,29,8,8, ,64,197,1, ,43,2,2
"Dawson, Jordan",SY,16,183,60,77,260,6,7, ,38,47,35,14,34,13,10, ,73,167,14,4,45,1,10
"Noble, John",CW,15,145,53,114,259,1, , ,26,37,20,6,33,12,8, ,55,200, , ,13,4,1
"Tuohy, Zach",GE,15,199,62,59,258,5,6, ,15,48,46,14,36,4,5, ,61,174,2,2,18,1,2
"Houston, Dan",PA,15,181,67,76,257,1,3, ,48,40,41,22,32,16,6, ,88,156,5,2,28, ,3
"Zorko, Dayne",BL,15,199,59,55,254,9,14, ,68,33,51,49,44,17,19, ,94,149,1,9,23,2,7
"Lambert, Kane",RI,16,112,51,142,254,7,2, ,53,9,42,29,35,9,12, ,97,161, ,5,21, ,10
"Goldstein, Todd",NM,17,105,33,149,254,6,6,472,35,17,28,88,41,38,17, ,164,99,11,4,49, ,6
"Johannisen, Jason",WB,16,157,61,97,254,5,5, ,28,37,33,6,25,6,3, ,57,190,1,4,30,5,9
"Hartlett, Hamish",PA,17,159,62,95,254,2,1, ,44,42,32,16,29,12,8, ,74,168, , ,29, ,3
"Hurn, Shannon",WC,16,194,81,60,254, , , ,25,71,13,2,20,7,6, ,59,127,6, ,41,5,1
"Cunningham, Harry",SY,17,157,59,96,253, ,1, ,38,56,28,9,27,10,5, ,70,166,2, ,20,1,2
"Wingard, Chad",HW,17,145,49,106,251,18,11, ,61,5,54,16,33,14,8, ,93,148,5,15,24,7,8
"Powell-Pepper, Sam",PA,17,114,35,137,251,7,12, ,69,5,53,44,50,6,21, ,112,146,3,7,18,6,6
"Grundy, Brodie",CW,17,96,53,155,251,2,3,555,63,14,36,57,44,40,25, ,152,104,18,4,37,2,5
"OMeara, Jaeger",HW,12,140,35,110,250,4,4, ,50,12,44,56,52,6,23, ,108,149,1,4,14,1,4
"Polec, Jared",NM,13,162,42,88,250,3,3, ,34,26,38,33,38,12,8, ,92,160,2,3,7,4,6
"Tarrant, Robbie",NM,16,178,68,72,250, , , ,21,91,15,2,33,14,15, ,61,137,7, ,81, , 
"Kennedy, Josh",SY,12,129,34,119,248,3,3, ,62,15,31,56,38,12,8, ,108,127,2,3,7,1,2
"Walters, Michael",FR,14,145,44,102,247,15,7, ,40,17,36,43,44,26,10, ,115,133,6,9,20,3,7
"Berry, Jarrod",BL,15,141,62,106,247,7,8, ,60,14,41,38,32,19,20, ,113,139,1,6,32,1,9
"Ross, Sebastian",SK,14,131,26,115,246,1,1, ,38,19,34,43,35,5,12, ,92,150, , ,12,3,4
"Phillips, Tom",CW,15,141,46,104,245,5,7, ,35,20,36,11,30,16,4, ,84,157,1,5,4, ,2
"Baker, Liam",RI,16,132,62,112,244, , , ,32,42,19,7,28,14,9, ,89,157,1, ,33,3,1
"Setterfield, Will",CA,16,146,29,97,243,4,1, ,83,18,45,51,28,18,8, ,115,126,1,1,13, ,7
"Coffield, Nick",SK,16,159,100,84,243, , , ,16,47,15,8,23,5,7, ,65,179,5, ,34,1, 
"Bolton, Shai",RI,15,145,48,97,242,12,7, ,44,13,67,52,49,9,18, ,102,146, ,6,13,14,9
"Miers, Gryan",GE,17,154,80,85,239,16,3, ,27,10,38,13,33,10,8, ,63,179,1,8,11,1,6
"Marshall, Rowan",SK,17,172,72,67,239,13,10,247,38,8,50,45,49,27,22, ,143,95,27,16,30, ,4
"Robinson, Mitch",BL,17,165,60,73,238,5,3, ,40,34,47,29,41,15,16, ,88,151,4,6,23,1,9
"Cotchin, Trent",RI,13,131,31,107,238, ,3, ,46,22,52,53,56,11,11, ,129,110,1,1,14,1,4
"Bailey, Zac",BL,17,153,73,84,237,12,8, ,43,21,50,11,38,9,19, ,84,157,2,6,15, ,5
"Rowbottom, James",SY,16,132,22,105,237,4,4, ,58,25,39,51,44,17,17, ,128,117,2,1,15, ,5
"Serong, Caleb",FR,14,127,32,109,236,2,1, ,58,12,46,48,37,11,6, ,106,138,2,3,12,1,4
"Brayshaw, Angus",ME,14,116,40,117,233,5,6, ,41,15,37,30,28,4,7, ,91,149,1,5,19, ,2
"Hunter, Lachie",WB,9,126,49,107,233,3,7, ,24,15,30,20,22,10,4, ,53,169,1,7,11,7,4
"Shuey, Luke",WC,12,134,29,98,232,1,1, ,38,25,45,57,32,11,10, ,106,128, , ,26,10,6
"OBrien, Reilly",AD,17,107,64,125,232, ,3,463,68,18,28,28,47,19,16, ,127,102,33,1,39, ,3
"Vlastuin, Nick",RI,16,153,91,78,231,1, , ,32,62,16, ,35,13,17, ,77,139,14, ,45,8,2
"English, Tim",WB,17,122,72,108,230,8,10,279,36,14,27,38,37,18,18, ,118,121,23,12,49,1,2
"Ainsworth, Ben",GC,16,147,70,80,227,12,13, ,27,11,59,10,34,15,9, ,80,152,5,13,10,4,6
"Treloar, Adam",CW,8,104,16,122,226,1,3, ,25,14,34,43,31,7,6, ,109,115, ,1,7, ,2
"Butters, Zak",PA,15,118,52,107,225,11,5, ,39,4,33,21,30,11,9, ,100,126,4,10,11,6,13
"Parfitt, Brandan",GE,14,115,22,110,225,7,3, ,81,12,37,43,44,10,17, ,107,124,2,2,12, ,4
"Newnes, Jack",CA,17,139,53,83,222,13,4, ,44,22,39,7,34,7,11, ,69,144, ,6,8, ,6
"Lynch, Tom",AD,13,144,53,78,222,6,5, ,13,17,29,13,31,7,6, ,65,150,2,5,9,1,5
"Snelling, Will",ES,17,71,29,151,222,5,2, ,79,12,24,29,41,14,12, ,104,118,1,3,12, ,6
"Gawn, Max",ME,14,142,63,80,222,1,1,458,35,25,32,48,35,32,9, ,127,90,26,3,60, ,3
"Paton, Ben",SK,17,136,78,85,221, , , ,19,44,17,3,26,14,7, ,67,151,5, ,23,6, 
"Hurley, Michael",ES,14,154,86,66,220, , , ,5,64,7,4,33,9,12, ,47,147,8, ,61, ,1
"Hall, Aaron",NM,15,134,47,85,219,10,14, ,37,9,49,21,32,6,8, ,77,145,5,10,5,4,8
"Rich, Daniel",BL,13,185,61,33,218,3,1, ,15,57,34,5,21,9,5, ,48,134,4, ,24, ,1
"Blicavs, Mark",GE,17,110,59,107,217,3, ,138,44,27,18,37,30,21,17, ,125,100,15,1,76, ,3
"Hughes, Ethan",FR,17,140,79,77,217, , , ,20,34,15,4,26,11,9, ,71,142,8,1,49,2, 
"Petrevski-Seton, Sam",CA,16,155,49,62,217, , , ,36,38,14,15,28,10,8, ,94,121,1, ,15, ,2
"Wilkie, Callum",SK,17,159,53,57,216, , , ,21,64,8,4,23,11,9, ,69,105,11, ,60, , 
"Moore, Darcy",CW,16,130,79,85,215, , , ,13,57,19,3,36,12,11, ,73,122,12,1,112,6,1
"Hibberd, Michael",ME,14,135,62,79,214,1, , ,14,41,22,4,29,13,6, ,56,145,6,1,30, ,1
"Sidebottom, Steele",CW,9,112,33,101,213,5,3, ,38,13,27,24,23,8,4, ,71,135,1,1,22, ,6
"Taranto, Tim",GW,11,132,30,80,212,4,3, ,45,14,35,42,38,11,12, ,93,111,2,3,7, ,3
"Shaw, Heath",GW,17,162,78,47,209,3,1,1,38,51,15,6,39,7,16, ,58,142,4,2,57,4, 
"Elliott, Jamie",CW,16,126,45,82,208,8,8, ,51,1,51,32,42,6,10, ,82,123,6,13,20,9,5
"Hawkins, Tom",GE,17,142,90,65,207,42,25,27,27,2,25,16,37,7,14, ,107,101,28,57,19,1,19
"Gibbons, Michael",CA,15,144,51,63,207,11,6, ,42,7,49,23,38,10,14, ,68,142,1,12,16,4,10
"Greene, Toby",GW,13,122,52,84,206,17,11, ,19,6,33,15,36,8,11, ,87,115,12,18,11, ,10
"Dunkley, Josh",WB,11,73,25,133,206,5,4,12,67,8,22,31,23,10,9, ,107,106,3,2,15, ,3
"Hardwick, Blake",HW,16,139,45,67,206,1, , ,21,59,18,6,22,2,7, ,60,120,2,1,47, ,2
"Wilson, Nathan",FR,15,153,50,52,205,1,1, ,14,64,22,6,20,9,3, ,48,135, , ,40,11, 
"Martin, Jack",CA,15,115,64,88,203,12,11, ,48,13,32,21,37,16,16, ,89,120,6,18,19,3,7
"Scrimshaw, Jack",HW,13,121,51,82,203, , , ,23,40,19,5,30,7,7, ,56,130,7, ,28,1,1
"Lipinski, Patrick",WB,12,85,30,116,201,5,4, ,29,13,20,15,24,6,6, ,67,134,1,3,13,1,5
"Papley, Tom",SY,17,148,57,52,200,26,27, ,29,3,47,21,42,19,16, ,93,119,3,22,17,9,9
"Castagna, Jason",RI,17,116,60,83,199,14,11, ,36,8,35,3,31,7,7, ,54,146,2,23,12,1,5
"Conca, Reece",FR,14,140,48,59,199, , , ,38,45,5,8,34,9,13, ,51,144,2,1,29,3,3
"OConnor, Mark",GE,17,138,77,60,198,2, , ,25,33,16,5,21,9,10, ,57,140, ,1,54,3,2
"Powell, Wil",GC,15,102,50,95,197,2, , ,25,41,18,6,30,7,6, ,69,132,5,1,30, ,4
"Brown, Luke",AD,17,141,46,56,197, ,1, ,35,67,15,7,24,13,9, ,61,96,2, ,37,1,2
"Sicily, James",HW,11,146,62,50,196,2,1, ,9,59,20,3,26,12,7, ,62,116,16,2,47,2,1
"Nelson, Jackson",WC,14,144,58,52,196, , , ,29,38,13,9,16,7,6, ,51,126,1,1,25, ,2
"Crozier, Hayden",WB,14,143,55,52,195,1,1, ,35,36,23,6,31,13,11, ,47,152,3,2,49,3,3
"Gresham, Jade",SK,11,111,25,83,194,7,6, ,21,5,36,51,37,10,13, ,101,83,2,5,10,9,5
"Daniels, Brent",GW,16,100,31,94,194,5,8, ,42,3,43,19,29,7,11, ,79,111, ,2,16,9,9
"McIntosh, Kamdyn",RI,14,130,56,62,192,3,3, ,22,20,45,9,33,8,9, ,67,130,4,2,30,6,5
"Harmes, James",ME,13,87,30,105,192,2,2, ,27,13,23,17,37,8,15, ,81,116,1,3,12,1, 
"Yeo, Elliot",WC,10,107,22,85,192, ,1, ,56,4,33,61,48,5,25, ,109,80,3, ,15,1,2
"Scully, Tom",HW,14,104,34,86,190,4,2, ,16,11,34,8,39,4,10, ,55,140,1,5,13, ,11
"Gardiner, Darcy",BL,17,136,69,54,190, , , ,22,35,22,2,39,9,20, ,77,111,11, ,82, ,2
"Sloane, Rory",AD,12,92,15,97,189,5,3, ,49,10,35,42,27,16,11, ,100,85,1,1,24,2,5
"Ah Chee, Callum",BL,16,129,61,60,189,3,4, ,42,25,33,10,43,7,12, ,73,116,6,4,24,2, 
"Weitering, Jacob",CA,17,146,74,42,188, ,1, ,17,63,18,5,36,13,13, ,87,97,15, ,128,1,1
"Selwood, Joel",GE,11,97,24,90,187,2,3, ,42,11,28,42,37,11,17, ,86,103, , ,24, ,2
"Williams, Zac",GW,11,136,38,50,186,2,2, ,25,27,17,13,23,7,7, ,55,122,3,1,16,5,1
"Redden, Jack",WC,12,89,39,97,186,1,1, ,29,14,23,28,25,12,7, ,71,120,1,1,14, ,1
"Butler, Dan",SK,17,143,34,42,185,27,11, ,66,7,48,4,36,13,14, ,63,110,2,14,7,11,9
"Rozee, Connor",PA,14,93,35,91,184,6,9, ,43,3,36,22,32,6,10, ,78,113,1,6,25,1,5
"Pickett, Marlion",RI,15,98,40,86,184,4,4, ,55,13,39,13,39,6,10, ,80,114,4,4,29,6,6
"Walker, Josh",NM,17,107,65,75,182,3,3,2,19,21,11,1,30,11,10, ,82,95,27,8,52,1,2
"Birchall, Grant",BL,14,131,64,51,182, , , ,16,37,25,9,11,6,3, ,34,136,2, ,18,2,1
"Gunston, Jack",HW,16,133,68,48,181,31,21, ,22,9,31,3,25,10,9, ,74,102,12,31,18, ,9
"Mayne, Chris",CW,12,80,43,101,181, ,2, ,32,9,8,11,16,7,6, ,57,117,3,2,26,1,1
"Hoskin-Elliott, Will",CW,16,114,75,66,180,10,7, ,15,3,29,6,21,7,6, ,56,122,8,8,18, ,7
"Corr, Aidan",GW,15,143,59,37,180, ,1, ,22,68,10,2,26,4,6, ,41,89,7, ,74,2, 
"McKenzie, Trent",PA,15,155,67,25,180, ,2, ,16,57,14,2,25,12,8, ,57,96,13, ,54, , 
"Graham, Jack",RI,12,83,26,96,179,2,2, ,51,9,35,22,29,12,17, ,78,106, , ,11,1,6
"Jonas, Tom",PA,17,118,69,61,179, ,1, ,25,43,13,3,33,5,13, ,71,109,9, ,120, , 
"Ryan, Liam",WC,17,133,60,45,178,25,16, ,31,2,36,7,29,12,7, ,82,93,16,29,21,3,8
